Date,Today_Open,Min_Date,Min_Close,Max_Date,Max_Close
03-Mar-2012,811.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
05-Mar-2012,812.05,30-Dec-2011,692.95,04-Apr-2011,1050.65
06-Mar-2012,797.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
07-Mar-2012,776.55,30-Dec-2011,692.95,04-Apr-2011,1050.65
09-Mar-2012,775.3,30-Dec-2011,692.95,04-Apr-2011,1050.65
12-Mar-2012,790.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
13-Mar-2012,803.45,30-Dec-2011,692.95,04-Apr-2011,1050.65
14-Mar-2012,828.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
15-Mar-2012,818.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
16-Mar-2012,780.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
19-Mar-2012,781.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
20-Mar-2012,756.1,30-Dec-2011,692.95,04-Apr-2011,1050.65
21-Mar-2012,760.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
22-Mar-2012,765.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
23-Mar-2012,743.8,30-Dec-2011,692.95,04-Apr-2011,1050.65
26-Mar-2012,743.9,30-Dec-2011,692.95,04-Apr-2011,1050.65
27-Mar-2012,738.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
28-Mar-2012,730.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
29-Mar-2012,718.0,30-Dec-2011,692.95,04-Apr-2011,1050.65
30-Mar-2012,729.5,30-Dec-2011,692.95,04-Apr-2011,1050.65
02-Apr-2012,749.35,30-Dec-2011,692.95,04-Apr-2011,1050.65
03-Apr-2012,744.25,30-Dec-2011,692.95,04-Apr-2011,1050.65
04-Apr-2012,745.0,30-Dec-2011,692.95,05-Apr-2011,1047.65
09-Apr-2012,740.05,30-Dec-2011,692.95,21-Apr-2011,1040.6
10-Apr-2012,746.0,30-Dec-2011,692.95,21-Apr-2011,1040.6
11-Apr-2012,739.0,30-Dec-2011,692.95,21-Apr-2011,1040.6
12-Apr-2012,733.3,30-Dec-2011,692.95,21-Apr-2011,1040.6
13-Apr-2012,746.05,30-Dec-2011,692.95,21-Apr-2011,1040.6
16-Apr-2012,747.1,30-Dec-2011,692.95,21-Apr-2011,1040.6
17-Apr-2012,754.8,30-Dec-2011,692.95,21-Apr-2011,1040.6
18-Apr-2012,750.0,30-Dec-2011,692.95,21-Apr-2011,1040.6
19-Apr-2012,753.9,30-Dec-2011,692.95,21-Apr-2011,1040.6
20-Apr-2012,740.05,30-Dec-2011,692.95,21-Apr-2011,1040.6
23-Apr-2012,725.85,30-Dec-2011,692.95,25-Apr-2011,1009.35
24-Apr-2012,739.0,30-Dec-2011,692.95,25-Apr-2011,1009.35
25-Apr-2012,734.1,30-Dec-2011,692.95,26-Apr-2011,1001.15
26-Apr-2012,737.1,30-Dec-2011,692.95,27-Apr-2011,986.1
27-Apr-2012,741.3,30-Dec-2011,692.95,29-Apr-2011,983.75
28-Apr-2012,739.8,30-Dec-2011,692.95,29-Apr-2011,983.75
30-Apr-2012,737.5,30-Dec-2011,692.95,02-May-2011,964.75
02-May-2012,747.9,30-Dec-2011,692.95,09-May-2011,959.3
03-May-2012,738.5,30-Dec-2011,692.95,09-May-2011,959.3
04-May-2012,733.4,30-Dec-2011,692.95,09-May-2011,959.3
07-May-2012,715.0,30-Dec-2011,692.95,09-May-2011,959.3
08-May-2012,718.0,30-Dec-2011,692.95,09-May-2011,959.3
09-May-2012,702.0,30-Dec-2011,692.95,07-Jun-2011,958.25
10-May-2012,697.25,30-Dec-2011,692.95,07-Jun-2011,958.25
11-May-2012,693.0,30-Dec-2011,692.95,07-Jun-2011,958.25
14-May-2012,698.0,30-Dec-2011,692.95,07-Jun-2011,958.25
15-May-2012,679.0,14-May-2012,681.3,07-Jun-2011,958.25
16-May-2012,675.0,14-May-2012,681.3,07-Jun-2011,958.25
17-May-2012,680.25,16-May-2012,676.1,07-Jun-2011,958.25
18-May-2012,676.9,16-May-2012,676.1,07-Jun-2011,958.25
21-May-2012,686.5,16-May-2012,676.1,07-Jun-2011,958.25
22-May-2012,704.6,16-May-2012,676.1,07-Jun-2011,958.25
23-May-2012,685.2,16-May-2012,676.1,07-Jun-2011,958.25
24-May-2012,694.0,16-May-2012,676.1,07-Jun-2011,958.25
25-May-2012,695.0,16-May-2012,676.1,07-Jun-2011,958.25
28-May-2012,692.0,16-May-2012,676.1,07-Jun-2011,958.25
29-May-2012,702.2,16-May-2012,676.1,07-Jun-2011,958.25
30-May-2012,699.65,16-May-2012,676.1,07-Jun-2011,958.25
31-May-2012,697.0,16-May-2012,676.1,07-Jun-2011,958.25
01-Jun-2012,707.35,16-May-2012,676.1,07-Jun-2011,958.25
04-Jun-2012,677.0,16-May-2012,676.1,07-Jun-2011,958.25
05-Jun-2012,696.0,16-May-2012,676.1,07-Jun-2011,958.25
06-Jun-2012,704.45,16-May-2012,676.1,07-Jun-2011,958.25
07-Jun-2012,721.05,16-May-2012,676.1,09-Jun-2011,954.0
08-Jun-2012,718.0,16-May-2012,676.1,09-Jun-2011,954.0
11-Jun-2012,732.7,16-May-2012,676.1,13-Jun-2011,925.6
12-Jun-2012,715.0,16-May-2012,676.1,13-Jun-2011,925.6
13-Jun-2012,722.25,16-May-2012,676.1,14-Jun-2011,911.35
14-Jun-2012,716.0,16-May-2012,676.1,15-Jun-2011,900.55
15-Jun-2012,718.5,16-May-2012,676.1,28-Oct-2011,900.0
18-Jun-2012,730.35,16-May-2012,676.1,28-Oct-2011,900.0
19-Jun-2012,717.0,16-May-2012,676.1,28-Oct-2011,900.0
20-Jun-2012,738.0,16-May-2012,676.1,28-Oct-2011,900.0
21-Jun-2012,734.0,16-May-2012,676.1,28-Oct-2011,900.0
22-Jun-2012,713.55,16-May-2012,676.1,28-Oct-2011,900.0
25-Jun-2012,714.2,16-May-2012,676.1,28-Oct-2011,900.0
26-Jun-2012,717.5,16-May-2012,676.1,28-Oct-2011,900.0
27-Jun-2012,726.4,16-May-2012,676.1,28-Oct-2011,900.0
28-Jun-2012,724.4,16-May-2012,676.1,28-Oct-2011,900.0
29-Jun-2012,725.1,16-May-2012,676.1,28-Oct-2011,900.0
02-Jul-2012,735.5,16-May-2012,676.1,28-Oct-2011,900.0
03-Jul-2012,739.95,16-May-2012,676.1,28-Oct-2011,900.0
04-Jul-2012,740.0,16-May-2012,676.1,28-Oct-2011,900.0
05-Jul-2012,734.95,16-May-2012,676.1,28-Oct-2011,900.0
06-Jul-2012,738.0,16-May-2012,676.1,28-Oct-2011,900.0
09-Jul-2012,729.0,16-May-2012,676.1,28-Oct-2011,900.0
10-Jul-2012,731.45,16-May-2012,676.1,28-Oct-2011,900.0
11-Jul-2012,733.45,16-May-2012,676.1,28-Oct-2011,900.0
12-Jul-2012,721.9,16-May-2012,676.1,28-Oct-2011,900.0
13-Jul-2012,720.0,16-May-2012,676.1,28-Oct-2011,900.0
16-Jul-2012,720.0,16-May-2012,676.1,28-Oct-2011,900.0
17-Jul-2012,724.8,16-May-2012,676.1,28-Oct-2011,900.0
18-Jul-2012,718.0,16-May-2012,676.1,28-Oct-2011,900.0
19-Jul-2012,720.2,16-May-2012,676.1,28-Oct-2011,900.0
20-Jul-2012,722.3,16-May-2012,676.1,28-Oct-2011,900.0
23-Jul-2012,715.0,16-May-2012,676.1,28-Oct-2011,900.0
24-Jul-2012,721.0,16-May-2012,676.1,28-Oct-2011,900.0
25-Jul-2012,720.4,16-May-2012,676.1,28-Oct-2011,900.0
26-Jul-2012,720.9,16-May-2012,676.1,28-Oct-2011,900.0
27-Jul-2012,719.0,16-May-2012,676.1,28-Oct-2011,900.0
30-Jul-2012,723.0,16-May-2012,676.1,28-Oct-2011,900.0
31-Jul-2012,731.6,16-May-2012,676.1,28-Oct-2011,900.0
01-Aug-2012,740.25,16-May-2012,676.1,28-Oct-2011,900.0
02-Aug-2012,742.1,16-May-2012,676.1,28-Oct-2011,900.0
03-Aug-2012,735.0,16-May-2012,676.1,28-Oct-2011,900.0
06-Aug-2012,748.05,16-May-2012,676.1,28-Oct-2011,900.0
07-Aug-2012,786.05,16-May-2012,676.1,28-Oct-2011,900.0
08-Aug-2012,785.05,16-May-2012,676.1,28-Oct-2011,900.0
09-Aug-2012,788.9,16-May-2012,676.1,28-Oct-2011,900.0
10-Aug-2012,777.65,16-May-2012,676.1,28-Oct-2011,900.0
13-Aug-2012,779.5,16-May-2012,676.1,28-Oct-2011,900.0
14-Aug-2012,787.9,16-May-2012,676.1,28-Oct-2011,900.0
16-Aug-2012,802.05,16-May-2012,676.1,28-Oct-2011,900.0
17-Aug-2012,817.9,16-May-2012,676.1,28-Oct-2011,900.0
21-Aug-2012,816.0,16-May-2012,676.1,28-Oct-2011,900.0
22-Aug-2012,809.2,16-May-2012,676.1,28-Oct-2011,900.0
23-Aug-2012,810.55,16-May-2012,676.1,28-Oct-2011,900.0
24-Aug-2012,791.75,16-May-2012,676.1,28-Oct-2011,900.0
27-Aug-2012,786.0,16-May-2012,676.1,28-Oct-2011,900.0
28-Aug-2012,786.85,16-May-2012,676.1,28-Oct-2011,900.0
29-Aug-2012,791.0,16-May-2012,676.1,28-Oct-2011,900.0
30-Aug-2012,779.75,16-May-2012,676.1,28-Oct-2011,900.0
31-Aug-2012,780.0,16-May-2012,676.1,28-Oct-2011,900.0
03-Sep-2012,768.0,16-May-2012,676.1,28-Oct-2011,900.0
04-Sep-2012,763.95,16-May-2012,676.1,28-Oct-2011,900.0
05-Sep-2012,775.25,16-May-2012,676.1,28-Oct-2011,900.0
06-Sep-2012,766.3,16-May-2012,676.1,28-Oct-2011,900.0
07-Sep-2012,778.7,16-May-2012,676.1,28-Oct-2011,900.0
08-Sep-2012,793.5,16-May-2012,676.1,28-Oct-2011,900.0
10-Sep-2012,800.0,16-May-2012,676.1,28-Oct-2011,900.0
11-Sep-2012,789.5,16-May-2012,676.1,28-Oct-2011,900.0
12-Sep-2012,793.5,16-May-2012,676.1,28-Oct-2011,900.0
13-Sep-2012,798.1,16-May-2012,676.1,28-Oct-2011,900.0
14-Sep-2012,813.0,16-May-2012,676.1,28-Oct-2011,900.0
17-Sep-2012,848.1,16-May-2012,676.1,28-Oct-2011,900.0
18-Sep-2012,870.2,16-May-2012,676.1,28-Oct-2011,900.0
20-Sep-2012,840.7,16-May-2012,676.1,28-Oct-2011,900.0
21-Sep-2012,833.0,16-May-2012,676.1,28-Oct-2011,900.0
24-Sep-2012,850.0,16-May-2012,676.1,28-Oct-2011,900.0
25-Sep-2012,838.0,16-May-2012,676.1,28-Oct-2011,900.0
26-Sep-2012,838.0,16-May-2012,676.1,28-Oct-2011,900.0
27-Sep-2012,845.2,16-May-2012,676.1,28-Oct-2011,900.0
28-Sep-2012,837.0,16-May-2012,676.1,28-Oct-2011,900.0
01-Oct-2012,840.0,16-May-2012,676.1,28-Oct-2011,900.0
03-Oct-2012,834.45,16-May-2012,676.1,28-Oct-2011,900.0
04-Oct-2012,850.55,16-May-2012,676.1,28-Oct-2011,900.0
05-Oct-2012,859.9,16-May-2012,676.1,28-Oct-2011,900.0
08-Oct-2012,854.55,16-May-2012,676.1,28-Oct-2011,900.0
09-Oct-2012,825.5,16-May-2012,676.1,28-Oct-2011,900.0
10-Oct-2012,811.0,16-May-2012,676.1,28-Oct-2011,900.0
11-Oct-2012,819.0,16-May-2012,676.1,28-Oct-2011,900.0
12-Oct-2012,818.8,16-May-2012,676.1,28-Oct-2011,900.0
15-Oct-2012,819.0,16-May-2012,676.1,28-Oct-2011,900.0
16-Oct-2012,838.9,16-May-2012,676.1,28-Oct-2011,900.0
17-Oct-2012,816.05,16-May-2012,676.1,28-Oct-2011,900.0
18-Oct-2012,807.25,16-May-2012,676.1,28-Oct-2011,900.0
19-Oct-2012,807.7,16-May-2012,676.1,28-Oct-2011,900.0
22-Oct-2012,795.2,16-May-2012,676.1,28-Oct-2011,900.0
23-Oct-2012,813.5,16-May-2012,676.1,28-Oct-2011,900.0
25-Oct-2012,810.1,16-May-2012,676.1,28-Oct-2011,900.0
26-Oct-2012,803.2,16-May-2012,676.1,28-Oct-2011,900.0
29-Oct-2012,802.35,16-May-2012,676.1,03-Nov-2011,885.9
30-Oct-2012,810.0,16-May-2012,676.1,03-Nov-2011,885.9
31-Oct-2012,803.15,16-May-2012,676.1,03-Nov-2011,885.9
01-Nov-2012,795.0,16-May-2012,676.1,03-Nov-2011,885.9
02-Nov-2012,812.0,16-May-2012,676.1,03-Nov-2011,885.9
05-Nov-2012,803.65,16-May-2012,676.1,11-Nov-2011,885.35
06-Nov-2012,804.0,16-May-2012,676.1,11-Nov-2011,885.35
07-Nov-2012,802.0,16-May-2012,676.1,11-Nov-2011,885.35
08-Nov-2012,793.0,16-May-2012,676.1,11-Nov-2011,885.35
09-Nov-2012,793.35,16-May-2012,676.1,11-Nov-2011,885.35
12-Nov-2012,785.85,16-May-2012,676.1,14-Nov-2011,876.7
13-Nov-2012,789.15,16-May-2012,676.1,14-Nov-2011,876.7
15-Nov-2012,788.85,16-May-2012,676.1,17-Sep-2012,873.75
16-Nov-2012,787.4,16-May-2012,676.1,17-Sep-2012,873.75
19-Nov-2012,775.25,16-May-2012,676.1,17-Sep-2012,873.75
20-Nov-2012,780.7,16-May-2012,676.1,17-Sep-2012,873.75
21-Nov-2012,766.5,16-May-2012,676.1,17-Sep-2012,873.75
22-Nov-2012,773.05,16-May-2012,676.1,17-Sep-2012,873.75
23-Nov-2012,766.0,16-May-2012,676.1,17-Sep-2012,873.75
26-Nov-2012,774.9,16-May-2012,676.1,17-Sep-2012,873.75
27-Nov-2012,777.0,16-May-2012,676.1,17-Sep-2012,873.75
29-Nov-2012,786.0,16-May-2012,676.1,17-Sep-2012,873.75
30-Nov-2012,796.05,16-May-2012,676.1,17-Sep-2012,873.75
03-Dec-2012,795.0,16-May-2012,676.1,17-Sep-2012,873.75
04-Dec-2012,806.15,16-May-2012,676.1,17-Sep-2012,873.75
05-Dec-2012,828.25,16-May-2012,676.1,17-Sep-2012,873.75
06-Dec-2012,835.95,16-May-2012,676.1,17-Sep-2012,873.75
07-Dec-2012,841.05,16-May-2012,676.1,17-Sep-2012,873.75
10-Dec-2012,834.6,16-May-2012,676.1,17-Sep-2012,873.75
11-Dec-2012,832.0,16-May-2012,676.1,17-Sep-2012,873.75
12-Dec-2012,825.0,16-May-2012,676.1,17-Sep-2012,873.75
13-Dec-2012,832.6,16-May-2012,676.1,17-Sep-2012,873.75
14-Dec-2012,834.5,16-May-2012,676.1,17-Sep-2012,873.75
17-Dec-2012,834.5,16-May-2012,676.1,17-Sep-2012,873.75
18-Dec-2012,834.5,16-May-2012,676.1,17-Sep-2012,873.75
19-Dec-2012,835.2,16-May-2012,676.1,17-Sep-2012,873.75
20-Dec-2012,841.95,16-May-2012,676.1,17-Sep-2012,873.75
21-Dec-2012,833.0,16-May-2012,676.1,17-Sep-2012,873.75
24-Dec-2012,825.6,16-May-2012,676.1,17-Sep-2012,873.75
26-Dec-2012,822.0,16-May-2012,676.1,17-Sep-2012,873.75
27-Dec-2012,830.3,16-May-2012,676.1,17-Sep-2012,873.75
28-Dec-2012,823.5,16-May-2012,676.1,17-Sep-2012,873.75
31-Dec-2012,840.3,16-May-2012,676.1,17-Sep-2012,873.75
01-Jan-2013,844.0,16-May-2012,676.1,17-Sep-2012,873.75
02-Jan-2013,844.0,16-May-2012,676.1,17-Sep-2012,873.75
03-Jan-2013,848.6,16-May-2012,676.1,17-Sep-2012,873.75
04-Jan-2013,861.9,16-May-2012,676.1,17-Sep-2012,873.75
07-Jan-2013,865.7,16-May-2012,676.1,17-Sep-2012,873.75
08-Jan-2013,855.1,16-May-2012,676.1,17-Sep-2012,873.75
09-Jan-2013,852.4,16-May-2012,676.1,17-Sep-2012,873.75
10-Jan-2013,857.75,16-May-2012,676.1,17-Sep-2012,873.75
11-Jan-2013,852.5,16-May-2012,676.1,17-Sep-2012,873.75
14-Jan-2013,841.0,16-May-2012,676.1,17-Sep-2012,873.75
15-Jan-2013,846.15,16-May-2012,676.1,17-Sep-2012,873.75
16-Jan-2013,846.05,16-May-2012,676.1,17-Sep-2012,873.75
17-Jan-2013,862.1,16-May-2012,676.1,17-Sep-2012,873.75
18-Jan-2013,895.0,16-May-2012,676.1,17-Jan-2013,890.0
21-Jan-2013,938.1,16-May-2012,676.1,18-Jan-2013,900.2
22-Jan-2013,920.0,16-May-2012,676.1,21-Jan-2013,919.95
23-Jan-2013,922.1,16-May-2012,676.1,22-Jan-2013,920.05
24-Jan-2013,925.0,16-May-2012,676.1,23-Jan-2013,923.05
25-Jan-2013,916.25,16-May-2012,676.1,23-Jan-2013,923.05
28-Jan-2013,911.35,16-May-2012,676.1,23-Jan-2013,923.05
29-Jan-2013,895.0,16-May-2012,676.1,23-Jan-2013,923.05
30-Jan-2013,887.5,16-May-2012,676.1,23-Jan-2013,923.05
31-Jan-2013,896.65,16-May-2012,676.1,23-Jan-2013,923.05
01-Feb-2013,891.35,16-May-2012,676.1,23-Jan-2013,923.05
04-Feb-2013,896.05,16-May-2012,676.1,23-Jan-2013,923.05
05-Feb-2013,884.0,16-May-2012,676.1,23-Jan-2013,923.05
06-Feb-2013,880.45,16-May-2012,676.1,23-Jan-2013,923.05
07-Feb-2013,871.6,16-May-2012,676.1,23-Jan-2013,923.05
08-Feb-2013,869.95,16-May-2012,676.1,23-Jan-2013,923.05
11-Feb-2013,865.0,16-May-2012,676.1,23-Jan-2013,923.05
12-Feb-2013,868.6,16-May-2012,676.1,23-Jan-2013,923.05
13-Feb-2013,884.0,16-May-2012,676.1,23-Jan-2013,923.05
14-Feb-2013,880.0,16-May-2012,676.1,23-Jan-2013,923.05
15-Feb-2013,854.9,16-May-2012,676.1,23-Jan-2013,923.05
18-Feb-2013,848.0,16-May-2012,676.1,23-Jan-2013,923.05
19-Feb-2013,849.0,16-May-2012,676.1,23-Jan-2013,923.05
20-Feb-2013,857.95,16-May-2012,676.1,23-Jan-2013,923.05
21-Feb-2013,869.0,16-May-2012,676.1,23-Jan-2013,923.05
22-Feb-2013,858.5,16-May-2012,676.1,23-Jan-2013,923.05
25-Feb-2013,864.0,16-May-2012,676.1,23-Jan-2013,923.05
26-Feb-2013,849.7,16-May-2012,676.1,23-Jan-2013,923.05
27-Feb-2013,830.0,16-May-2012,676.1,23-Jan-2013,923.05
28-Feb-2013,837.2,16-May-2012,676.1,23-Jan-2013,923.05
01-Mar-2013,816.0,16-May-2012,676.1,23-Jan-2013,923.05
04-Mar-2013,808.9,16-May-2012,676.1,23-Jan-2013,923.05
05-Mar-2013,819.1,16-May-2012,676.1,23-Jan-2013,923.05
06-Mar-2013,831.9,16-May-2012,676.1,23-Jan-2013,923.05
07-Mar-2013,831.25,16-May-2012,676.1,23-Jan-2013,923.05
08-Mar-2013,843.0,16-May-2012,676.1,23-Jan-2013,923.05
11-Mar-2013,852.1,16-May-2012,676.1,23-Jan-2013,923.05
12-Mar-2013,850.5,16-May-2012,676.1,23-Jan-2013,923.05
13-Mar-2013,842.2,16-May-2012,676.1,23-Jan-2013,923.05
14-Mar-2013,844.0,16-May-2012,676.1,23-Jan-2013,923.05
15-Mar-2013,864.75,16-May-2012,676.1,23-Jan-2013,923.05
18-Mar-2013,835.0,16-May-2012,676.1,23-Jan-2013,923.05
19-Mar-2013,836.6,16-May-2012,676.1,23-Jan-2013,923.05
20-Mar-2013,829.4,16-May-2012,676.1,23-Jan-2013,923.05
21-Mar-2013,825.0,16-May-2012,676.1,23-Jan-2013,923.05
22-Mar-2013,808.3,16-May-2012,676.1,23-Jan-2013,923.05
25-Mar-2013,820.6,16-May-2012,676.1,23-Jan-2013,923.05
26-Mar-2013,802.5,16-May-2012,676.1,23-Jan-2013,923.05
28-Mar-2013,785.0,16-May-2012,676.1,23-Jan-2013,923.05
01-Apr-2013,781.0,16-May-2012,676.1,23-Jan-2013,923.05
02-Apr-2013,780.2,16-May-2012,676.1,23-Jan-2013,923.05
03-Apr-2013,797.8,16-May-2012,676.1,23-Jan-2013,923.05
04-Apr-2013,772.5,16-May-2012,676.1,23-Jan-2013,923.05
05-Apr-2013,769.0,16-May-2012,676.1,23-Jan-2013,923.05
08-Apr-2013,778.1,16-May-2012,676.1,23-Jan-2013,923.05
09-Apr-2013,792.1,16-May-2012,676.1,23-Jan-2013,923.05
10-Apr-2013,780.1,16-May-2012,676.1,23-Jan-2013,923.05
11-Apr-2013,784.0,16-May-2012,676.1,23-Jan-2013,923.05
12-Apr-2013,767.0,16-May-2012,676.1,23-Jan-2013,923.05
15-Apr-2013,773.05,16-May-2012,676.1,23-Jan-2013,923.05
16-Apr-2013,797.0,16-May-2012,676.1,23-Jan-2013,923.05
17-Apr-2013,805.85,16-May-2012,676.1,23-Jan-2013,923.05
18-Apr-2013,776.5,16-May-2012,676.1,23-Jan-2013,923.05
22-Apr-2013,786.0,16-May-2012,676.1,23-Jan-2013,923.05
23-Apr-2013,791.5,16-May-2012,676.1,23-Jan-2013,923.05
25-Apr-2013,807.6,16-May-2012,676.1,23-Jan-2013,923.05
26-Apr-2013,813.0,16-May-2012,676.1,23-Jan-2013,923.05
29-Apr-2013,793.1,16-May-2012,676.1,23-Jan-2013,923.05
30-Apr-2013,793.65,16-May-2012,676.1,23-Jan-2013,923.05
02-May-2013,787.4,16-May-2012,676.1,23-Jan-2013,923.05
03-May-2013,803.0,16-May-2012,676.1,23-Jan-2013,923.05
06-May-2013,802.2,16-May-2012,676.1,23-Jan-2013,923.05
07-May-2013,821.5,16-May-2012,676.1,23-Jan-2013,923.05
08-May-2013,830.1,16-May-2012,676.1,23-Jan-2013,923.05
09-May-2013,828.4,16-May-2012,676.1,23-Jan-2013,923.05
10-May-2013,814.7,16-May-2012,676.1,23-Jan-2013,923.05
11-May-2013,813.4,16-May-2012,676.1,23-Jan-2013,923.05
13-May-2013,813.35,16-May-2012,676.1,23-Jan-2013,923.05
14-May-2013,800.55,16-May-2012,676.1,23-Jan-2013,923.05
15-May-2013,802.0,16-May-2012,676.1,23-Jan-2013,923.05
16-May-2013,816.0,16-May-2012,676.1,23-Jan-2013,923.05
17-May-2013,840.65,17-May-2012,685.15,23-Jan-2013,923.05
20-May-2013,837.4,01-Jun-2012,685.25,23-Jan-2013,923.05
21-May-2013,831.1,01-Jun-2012,685.25,23-Jan-2013,923.05
22-May-2013,830.1,01-Jun-2012,685.25,23-Jan-2013,923.05
23-May-2013,811.65,01-Jun-2012,685.25,23-Jan-2013,923.05
24-May-2013,793.4,01-Jun-2012,685.25,23-Jan-2013,923.05
27-May-2013,802.75,01-Jun-2012,685.25,23-Jan-2013,923.05
28-May-2013,830.0,01-Jun-2012,685.25,23-Jan-2013,923.05
29-May-2013,840.5,01-Jun-2012,685.25,23-Jan-2013,923.05
30-May-2013,845.0,01-Jun-2012,685.25,23-Jan-2013,923.05
31-May-2013,834.1,01-Jun-2012,685.25,23-Jan-2013,923.05
03-Jun-2013,803.7,04-Jun-2012,692.75,23-Jan-2013,923.05
04-Jun-2013,790.6,04-Jun-2012,692.75,23-Jan-2013,923.05
05-Jun-2013,780.5,05-Jun-2012,702.55,23-Jan-2013,923.05
06-Jun-2013,800.0,26-Jul-2012,710.15,23-Jan-2013,923.05
07-Jun-2013,794.2,26-Jul-2012,710.15,23-Jan-2013,923.05
10-Jun-2013,789.0,26-Jul-2012,710.15,23-Jan-2013,923.05
11-Jun-2013,783.5,26-Jul-2012,710.15,23-Jan-2013,923.05
12-Jun-2013,783.05,26-Jul-2012,710.15,23-Jan-2013,923.05
13-Jun-2013,783.0,26-Jul-2012,710.15,23-Jan-2013,923.05
14-Jun-2013,796.2,26-Jul-2012,710.15,23-Jan-2013,923.05
17-Jun-2013,815.5,26-Jul-2012,710.15,23-Jan-2013,923.05
18-Jun-2013,823.7,26-Jul-2012,710.15,23-Jan-2013,923.05
19-Jun-2013,822.0,26-Jul-2012,710.15,23-Jan-2013,923.05
20-Jun-2013,817.9,26-Jul-2012,710.15,23-Jan-2013,923.05
21-Jun-2013,799.9,26-Jul-2012,710.15,23-Jan-2013,923.05
24-Jun-2013,790.0,26-Jul-2012,710.15,23-Jan-2013,923.05
25-Jun-2013,799.7,26-Jul-2012,710.15,23-Jan-2013,923.05
26-Jun-2013,809.45,26-Jul-2012,710.15,23-Jan-2013,923.05
27-Jun-2013,816.5,26-Jul-2012,710.15,23-Jan-2013,923.05
28-Jun-2013,869.5,26-Jul-2012,710.15,23-Jan-2013,923.05
01-Jul-2013,862.0,26-Jul-2012,710.15,23-Jan-2013,923.05
02-Jul-2013,883.1,26-Jul-2012,710.15,23-Jan-2013,923.05
03-Jul-2013,860.5,26-Jul-2012,710.15,23-Jan-2013,923.05
04-Jul-2013,853.1,26-Jul-2012,710.15,23-Jan-2013,923.05
05-Jul-2013,866.35,26-Jul-2012,710.15,23-Jan-2013,923.05
08-Jul-2013,870.0,26-Jul-2012,710.15,23-Jan-2013,923.05
09-Jul-2013,869.1,26-Jul-2012,710.15,23-Jan-2013,923.05
10-Jul-2013,874.25,26-Jul-2012,710.15,23-Jan-2013,923.05
11-Jul-2013,865.0,26-Jul-2012,710.15,23-Jan-2013,923.05
12-Jul-2013,874.25,26-Jul-2012,710.15,23-Jan-2013,923.05
15-Jul-2013,886.0,26-Jul-2012,710.15,23-Jan-2013,923.05
16-Jul-2013,887.0,26-Jul-2012,710.15,23-Jan-2013,923.05
17-Jul-2013,903.0,26-Jul-2012,710.15,23-Jan-2013,923.05
18-Jul-2013,918.0,26-Jul-2012,710.15,23-Jan-2013,923.05
19-Jul-2013,919.05,26-Jul-2012,710.15,23-Jan-2013,923.05
22-Jul-2013,915.0,26-Jul-2012,710.15,19-Jul-2013,923.7
23-Jul-2013,912.05,26-Jul-2012,710.15,19-Jul-2013,923.7
24-Jul-2013,908.0,26-Jul-2012,710.15,19-Jul-2013,923.7
25-Jul-2013,905.95,26-Jul-2012,710.15,19-Jul-2013,923.7
26-Jul-2013,892.2,26-Jul-2012,710.15,19-Jul-2013,923.7
29-Jul-2013,887.05,30-Jul-2012,729.6,19-Jul-2013,923.7
30-Jul-2013,887.05,30-Jul-2012,729.6,19-Jul-2013,923.7
31-Jul-2013,858.65,02-Aug-2012,739.55,19-Jul-2013,923.7
01-Aug-2013,875.15,02-Aug-2012,739.55,19-Jul-2013,923.7
02-Aug-2013,860.0,02-Aug-2012,739.55,19-Jul-2013,923.7
05-Aug-2013,860.0,03-Sep-2012,763.05,19-Jul-2013,923.7
06-Aug-2013,858.45,03-Sep-2012,763.05,19-Jul-2013,923.7
07-Aug-2013,845.0,03-Sep-2012,763.05,19-Jul-2013,923.7
08-Aug-2013,867.35,03-Sep-2012,763.05,19-Jul-2013,923.7
12-Aug-2013,869.0,03-Sep-2012,763.05,19-Jul-2013,923.7
13-Aug-2013,843.0,03-Sep-2012,763.05,19-Jul-2013,923.7
14-Aug-2013,856.0,03-Sep-2012,763.05,19-Jul-2013,923.7
16-Aug-2013,865.0,03-Sep-2012,763.05,19-Jul-2013,923.7
19-Aug-2013,823.0,03-Sep-2012,763.05,19-Jul-2013,923.7
20-Aug-2013,811.1,03-Sep-2012,763.05,19-Jul-2013,923.7
21-Aug-2013,833.0,03-Sep-2012,763.05,19-Jul-2013,923.7
22-Aug-2013,782.45,03-Sep-2012,763.05,19-Jul-2013,923.7
23-Aug-2013,813.7,03-Sep-2012,763.05,19-Jul-2013,923.7
26-Aug-2013,822.5,03-Sep-2012,763.05,19-Jul-2013,923.7
27-Aug-2013,814.0,03-Sep-2012,763.05,19-Jul-2013,923.7
